!PDGY,127506,6,228,255,72.82,oQAAY/8/OP//CQA=
!PDGY,61184,7,228,255,72.82,Zpn/7qP///8=
!PDGY,129025,2,6,255,72.84,wNA7H4Re5f4=
!PDGY,127488,2,2,255,72.88,AP////9///8=
!PDGY,127493,2,2,255,72.88,AP//////4P8=
!PDGY,65280,7,2,255,72.88,HZwVAAD///8=
$PDGY,000000,4,0,12,72,10,0
!PDGY,129026,2,6,255,72.96,AAAAAAAA//8=
!PDGY,127488,2,2,255,72.98,AP////9///8=
!PDGY,127493,2,2,255,72.98,AP//////4P8=
!PDGY,65280,7,2,255,72.98,HZwVAAD///8=
!PDGY,127488,2,2,255,73.8,AP////9///8=
!PDGY,127493,2,2,255,73.8,AP//////4P8=
!PDGY,65280,7,2,255,73.8,HZwVAAD///8=
!PDGY,61184,7,228,255,73.12,ZpkIAyZiAAA=
!PDGY,127488,2,2,255,73.18,AP////9///8=
!PDGY,127493,2,2,255,73.18,AP//////4P8=
!PDGY,65280,7,2,255,73.18,HZwVAAD///8=
!PDGY,127488,2,2,255,73.28,AP////9///8=
!PDGY,127493,2,2,255,73.28,AP//////4P8=
!PDGY,65280,7,2,255,73.28,HZwVAAD///8=
!PDGY,127489,2,2,255,73.29,AP////////9//3///////////38AAAAAf38=
!PDGY,127258,6,6,255,73.37,APMAACP9//8=
!PDGY,126992,3,6,255,73.37,APCIT6Ct9h8=
!PDGY,129291,3,6,255,73.37,APwAAAAA//8=
!PDGY,129029,3,6,255,73.38,AIhPoK32HwCANwa9q0UHACj8Q+Qxvv//////////PxD8ADIAAABcEgAAAA==
!PDGY,129044,6,6,255,73.38,Vzg0AAAAAAAAAAAAAAAAAFc4NAA=
!PDGY,127488,2,2,255,73.38,AP////9///8=
!PDGY,127493,2,2,255,73.38,AP//////4P8=
!PDGY,65280,7,2,255,73.38,HZwVAAD///8=
!PDGY,127488,2,2,255,73.48,AP////9///8=
!PDGY,127493,2,2,255,73.48,AP//////4P8=
!PDGY,65280,7,2,255,73.48,HZwVAAD///8=
!PDGY,127488,2,2,255,73.58,AP////9///8=
!PDGY,127493,2,2,255,73.58,AP//////4P8=
!PDGY,65280,7,2,255,73.58,HZwVAAD///8=
!PDGY,127488,2,2,255,73.68,AP////9///8=
!PDGY,127493,2,2,255,73.68,AP//////4P8=
!PDGY,65280,7,2,255,73.68,HZwVAAD///8=
!PDGY,61184,7,230,255,73.72,Zpn/D6wmAAA=
!PDGY,61184,7,230,255,73.72,ZpkcIHH+//8=
!PDGY,129025,2,6,255,73.73,wNA7H4Re5f4=
!PDGY,127488,2,2,255,73.78,AP////9///8=
!PDGY,127493,2,2,255,73.78,AP//////4P8=
!PDGY,65280,7,2,255,73.79,HZwVAAD///8=
!PDGY,127489,2,2,255,73.79,AP////////9//3///////////38AAAAAf38=
!PDGY,129025,2,6,255,73.83,wNA7H4Re5f4=
!PDGY,127488,2,2,255,73.88,AP////9///8=
!PDGY,127493,2,2,255,73.88,AP//////4P8=
